tournament_id,year,team_name,matches,wins,losses,draws,goals_for,goals_against,goal_difference,knockout_matches,win_rate,goals_for_per_match,goals_against_per_match,team_id,team_code,region_name,confederation_code,is_host,position,performance,stage_score_from_label,stage_score,stage_reached,champion,finalist,semifinalist,reached_knockout,pre_wc_matches,pre_wc_points_per_match,pre_wc_win_rate,pre_wc_goal_diff_per_match,pre_wc_goals_for_per_match,pre_wc_goals_against_per_match,historical_tournaments_before,historical_matches_before,historical_wins_before,historical_best_stage_before
WC-2022,2022,Germany,3,1,1,1,6,5,1,0,0.3333333333333333,2.0,1.6666666666666667,T-31,DEU,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,1.5555555555555556,0.3333333333333333,0.5555555555555556,1.6666666666666667,1.1111111111111112,9,47,32,6
WC-2006,2006,Ghana,4,2,2,0,4,6,-2,1,0.5,1.0,1.5,T-32,GHA,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,14,1.6428571428571428,0.5,0.7142857142857143,1.5,0.7857142857142857,0,0,0,6
WC-2010,2010,Ghana,5,2,2,1,5,4,1,2,0.4,1.0,0.8,T-32,GHA,Africa,CAF,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,17,1.411764705882353,0.4117647058823529,0.0,1.1764705882352942,1.1764705882352942,1,4,2,2
WC-2014,2014,Ghana,3,0,2,1,4,6,-2,0,0.0,1.3333333333333333,2.0,T-32,GHA,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,13,1.5384615384615385,0.46153846153846156,0.6153846153846154,1.6923076923076923,1.0769230769230769,2,9,4,3
WC-2022,2022,Ghana,3,1,2,0,5,7,-2,0,0.3333333333333333,1.6666666666666667,2.3333333333333335,T-32,GHA,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,13,1.0769230769230769,0.23076923076923078,-0.38461538461538464,0.9230769230769231,1.3076923076923077,3,12,4,3
WC-1994,1994,Greece,3,0,3,0,0,10,-10,0,0.0,0.0,3.3333333333333335,T-33,GRC,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,9,1.3333333333333333,0.3333333333333333,-0.3333333333333333,1.1111111111111112,1.4444444444444444,0,0,0,3
WC-2010,2010,Greece,3,1,2,0,2,5,-3,0,0.3333333333333333,0.6666666666666666,1.6666666666666667,T-33,GRC,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,10,1.2,0.3,-0.3,1.1,1.4,1,3,0,1
WC-2014,2014,Greece,4,1,2,1,3,5,-2,1,0.25,0.75,1.25,T-33,GRC,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,11,2.1818181818181817,0.6363636363636364,0.7272727272727273,1.1818181818181819,0.45454545454545453,2,6,1,1
WC-1974,1974,Haiti,3,0,3,0,2,14,-12,0,0.0,0.6666666666666666,4.666666666666667,T-34,HTI,Caribbean,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,16,1.625,0.5,0.1875,1.125,0.9375,0,0,0,2
WC-1982,1982,Honduras,3,0,1,2,2,3,-1,0,0.0,0.6666666666666666,1.0,T-35,HND,Central America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,9,1.7777777777777777,0.4444444444444444,0.7777777777777778,1.3333333333333333,0.5555555555555556,0,0,0,1
WC-2010,2010,Honduras,3,0,2,1,0,3,-3,0,0.0,0.0,1.0,T-35,HND,Central America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,19,1.5263157894736843,0.47368421052631576,0.3157894736842105,1.4210526315789473,1.105263157894737,1,3,0,1
WC-2014,2014,Honduras,3,0,3,0,1,8,-7,0,0.0,0.3333333333333333,2.6666666666666665,T-35,HND,Central America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,14,1.3571428571428572,0.35714285714285715,-0.42857142857142855,1.1428571428571428,1.5714285714285714,2,6,0,1
WC-1934,1934,Hungary,2,1,1,0,5,4,1,2,0.5,2.5,2.0,T-36,HUN,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,10,1.4,0.4,0.1,2.2,2.1,0,0,0,1
WC-1938,1938,Hungary,4,3,1,0,15,5,10,4,0.75,3.75,1.25,T-36,HUN,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,7,2.2857142857142856,0.7142857142857143,2.857142857142857,4.285714285714286,1.4285714285714286,1,2,1,3
WC-1954,1954,Hungary,5,4,1,0,27,10,17,3,0.8,5.4,2.0,T-36,HUN,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,9,2.5555555555555554,0.7777777777777778,2.2222222222222223,3.5555555555555554,1.3333333333333333,2,6,4,5
WC-1958,1958,Hungary,4,1,2,1,7,5,2,0,0.25,1.75,1.25,T-36,HUN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,10,1.7,0.5,1.0,1.8,0.8,3,11,8,5
WC-1962,1962,Hungary,4,2,1,1,8,3,5,1,0.5,2.0,0.75,T-36,HUN,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,9,1.1111111111111112,0.2222222222222222,-0.4444444444444444,1.4444444444444444,1.8888888888888888,4,15,9,5
WC-1966,1966,Hungary,4,2,2,0,8,7,1,1,0.5,2.0,1.75,T-36,HUN,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,6,1.6666666666666667,0.5,0.3333333333333333,2.1666666666666665,1.8333333333333333,5,19,11,5
WC-1978,1978,Hungary,3,0,3,0,3,8,-5,0,0.0,1.0,2.6666666666666665,T-36,HUN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,7,2.2857142857142856,0.7142857142857143,1.2857142857142858,2.857142857142857,1.5714285714285714,6,23,13,5
WC-1982,1982,Hungary,3,1,1,1,12,6,6,0,0.3333333333333333,4.0,2.0,T-36,HUN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,1.625,0.5,0.625,1.75,1.125,7,26,13,5
WC-1986,1986,Hungary,3,1,2,0,2,9,-7,0,0.3333333333333333,0.6666666666666666,3.0,T-36,HUN,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,2.5,0.8333333333333334,1.6666666666666667,2.1666666666666665,0.5,8,29,14,5
WC-2018,2018,Iceland,3,0,2,1,2,5,-3,0,0.0,0.6666666666666666,1.6666666666666667,T-37,ISL,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,12,1.4166666666666667,0.4166666666666667,0.6666666666666666,2.0,1.3333333333333333,0,0,0,5
WC-1938,1938,Indonesia,1,0,1,0,0,6,-6,1,0.0,0.0,6.0,T-23,IDN,South East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,0,,,,,,0,0,0,1
WC-1978,1978,Iran,3,0,2,1,2,8,-6,0,0.0,0.6666666666666666,2.6666666666666665,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.588235294117647,0.4117647058823529,0.4117647058823529,1.1176470588235294,0.7058823529411765,0,0,0,2
WC-1998,1998,Iran,3,1,2,0,2,4,-2,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,21,1.2380952380952381,0.2857142857142857,0.38095238095238093,1.619047619047619,1.2380952380952381,1,3,0,1
WC-2006,2006,Iran,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,8,2.0,0.625,1.375,2.625,1.25,2,6,1,1
WC-2014,2014,Iran,3,0,2,1,1,4,-3,0,0.0,0.3333333333333333,1.3333333333333333,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,10,2.1,0.6,1.0,1.7,0.7,3,9,1,1
WC-2018,2018,Iran,3,1,1,1,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,12,2.0,0.5833333333333334,0.75,1.4166666666666667,0.6666666666666666,4,12,1,1
WC-2022,2022,Iran,3,1,2,0,4,7,-3,0,0.3333333333333333,1.3333333333333333,2.3333333333333335,T-38,IRN,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,9,1.7777777777777777,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.7777777777777778,5,15,2,1
WC-1986,1986,Iraq,3,0,3,0,1,4,-3,0,0.0,0.3333333333333333,1.3333333333333333,T-39,IRQ,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.588235294117647,0.4117647058823529,0.47058823529411764,1.7058823529411764,1.2352941176470589,0,0,0,1
WC-1970,1970,Israel,3,0,1,2,1,3,-2,0,0.0,0.3333333333333333,1.0,T-40,ISR,Middle East,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,7,1.8571428571428572,0.5714285714285714,1.1428571428571428,2.0,0.8571428571428571,0,0,0,1
WC-1934,1934,Italy,5,4,0,1,12,3,9,5,0.8,2.4,0.6,T-41,ITA,Europe,UEFA,1,1.0,final,5,6,Champion,1,1,1,1,4,2.25,0.75,1.5,3.0,1.5,0,0,0,1
WC-1938,1938,Italy,4,4,0,0,11,5,6,4,1.0,2.75,1.25,T-41,ITA,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,4,2.0,0.5,2.25,3.0,0.75,1,5,4,6
WC-1950,1950,Italy,2,1,1,0,4,3,1,0,0.5,2.0,1.5,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,3,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.3333333333333333,2,9,8,6
WC-1954,1954,Italy,3,1,2,0,6,7,-1,0,0.3333333333333333,2.0,2.3333333333333335,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,4,3.0,1.0,2.5,3.25,0.75,3,11,9,6
WC-1962,1962,Italy,3,1,1,1,3,2,1,0,0.3333333333333333,1.0,0.6666666666666666,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,5,3.0,1.0,2.8,3.8,1.0,4,14,10,6
WC-1966,1966,Italy,3,1,2,0,2,2,0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,8,2.375,0.75,2.625,3.0,0.375,5,17,11,6
WC-1970,1970,Italy,6,3,1,2,10,8,2,3,0.5,1.6666666666666667,1.3333333333333333,T-41,ITA,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,4,2.5,0.75,1.75,2.75,1.0,6,20,12,6
WC-1974,1974,Italy,3,1,1,1,5,4,1,0,0.3333333333333333,1.6666666666666667,1.3333333333333333,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,6,2.3333333333333335,0.6666666666666666,1.1666666666666667,1.1666666666666667,0.0,7,26,15,6
WC-1978,1978,Italy,7,4,2,1,9,6,3,1,0.5714285714285714,1.2857142857142858,0.8571428571428571,T-41,ITA,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,9,1.5555555555555556,0.4444444444444444,0.8888888888888888,1.8888888888888888,1.0,8,29,16,6
WC-1982,1982,Italy,7,4,0,3,12,6,6,2,0.5714285714285714,1.7142857142857142,0.8571428571428571,T-41,ITA,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,7,1.2857142857142858,0.2857142857142857,-0.14285714285714285,1.0,1.1428571428571428,9,36,20,6
WC-1986,1986,Italy,4,1,1,2,5,6,-1,1,0.25,1.25,1.5,T-41,ITA,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,7,1.4285714285714286,0.42857142857142855,0.14285714285714285,1.2857142857142858,1.1428571428571428,10,43,24,6
WC-1990,1990,Italy,7,6,1,0,10,2,8,4,0.8571428571428571,1.4285714285714286,0.2857142857142857,T-41,ITA,Europe,UEFA,1,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,8,1.625,0.375,0.625,0.75,0.125,11,47,25,6
WC-1994,1994,Italy,7,4,2,1,8,5,3,4,0.5714285714285714,1.1428571428571428,0.7142857142857143,T-41,ITA,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,8,2.25,0.75,1.0,1.5,0.5,12,54,31,6
WC-1998,1998,Italy,5,3,1,1,8,3,5,2,0.6,1.6,0.6,T-41,ITA,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,1.625,0.375,0.625,1.25,0.625,13,61,35,6
WC-2002,2002,Italy,4,1,2,1,5,5,0,1,0.25,1.25,1.25,T-41,ITA,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,2.0,0.5555555555555556,0.4444444444444444,1.0,0.5555555555555556,14,66,38,6
WC-2006,2006,Italy,7,6,0,1,12,2,10,4,0.8571428571428571,1.7142857142857142,0.2857142857142857,T-41,ITA,Europe,UEFA,0,1.0,final,5,6,Champion,1,1,1,1,11,2.090909090909091,0.5454545454545454,1.0,1.8181818181818181,0.8181818181818182,15,70,39,6
WC-2010,2010,Italy,3,0,1,2,4,5,-1,0,0.0,1.3333333333333333,1.6666666666666667,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,13,1.5384615384615385,0.38461538461538464,0.23076923076923078,1.1538461538461537,0.9230769230769231,16,77,45,6
WC-2014,2014,Italy,3,1,2,0,2,3,-1,0,0.3333333333333333,0.6666666666666666,1.0,T-41,ITA,Europe,UEFA,0,,group stage,1,1,Group stage,0,0,0,0,15,1.3333333333333333,0.26666666666666666,0.0,1.4666666666666666,1.4666666666666666,17,80,45,6
WC-2006,2006,Ivory Coast,3,1,2,0,5,6,-1,0,0.3333333333333333,1.6666666666666667,2.0,T-42,CIV,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,17,1.7058823529411764,0.47058823529411764,0.35294117647058826,1.4705882352941178,1.1176470588235294,0,0,0,6
WC-2010,2010,Ivory Coast,3,1,1,1,4,3,1,0,0.3333333333333333,1.3333333333333333,1.0,T-42,CIV,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,15,1.9333333333333333,0.5333333333333333,0.9333333333333333,1.8666666666666667,0.9333333333333333,1,3,1,1
WC-2014,2014,Ivory Coast,3,1,2,0,4,5,-1,0,0.3333333333333333,1.3333333333333333,1.6666666666666667,T-42,CIV,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,10,1.3,0.3,0.0,1.7,1.7,2,6,2,1
WC-1998,1998,Jamaica,3,1,2,0,3,9,-6,0,0.3333333333333333,1.0,3.0,T-43,JAM,Caribbean,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,30,1.6333333333333333,0.4,0.6666666666666666,1.3333333333333333,0.6666666666666666,0,0,0,1
WC-1998,1998,Japan,3,0,3,0,1,4,-3,0,0.0,0.3333333333333333,1.3333333333333333,T-44,JPN,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,23,1.608695652173913,0.43478260869565216,1.0,2.0869565217391304,1.0869565217391304,0,0,0,1
WC-2002,2002,Japan,4,2,1,1,5,3,2,1,0.5,1.25,0.75,T-44,JPN,East Asia,AFC,1,,round of 16,2,2,Round of 16 / second group,0,0,0,1,18,1.8333333333333333,0.5,0.5555555555555556,1.3333333333333333,0.7777777777777778,1,3,0,1
WC-2006,2006,Japan,3,0,2,1,2,7,-5,0,0.0,0.6666666666666666,2.3333333333333335,T-44,JPN,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,20,1.65,0.45,0.5,1.7,1.2,2,7,2,2
WC-2010,2010,Japan,4,2,2,0,4,2,2,1,0.5,1.0,0.5,T-44,JPN,East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,18,1.5,0.4444444444444444,0.5555555555555556,1.7777777777777777,1.2222222222222223,3,10,2,2
WC-2014,2014,Japan,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-44,JPN,East Asia,AFC,0,,group stage,1,1,Group stage,0,0,0,0,17,1.7058823529411764,0.5294117647058824,0.23529411764705882,2.176470588235294,1.9411764705882353,4,14,4,2
WC-2018,2018,Japan,4,1,2,1,6,7,-1,1,0.25,1.5,1.75,T-44,JPN,East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,14,1.2142857142857142,0.35714285714285715,-0.35714285714285715,1.2857142857142858,1.6428571428571428,5,17,4,2
WC-2022,2022,Japan,4,2,2,0,5,4,1,1,0.5,1.25,1.0,T-44,JPN,East Asia,AFC,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,14,1.9285714285714286,0.5714285714285714,1.2857142857142858,1.9285714285714286,0.6428571428571429,6,21,5,2
WC-1982,1982,Kuwait,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-45,KWT,Middle East,AFC,0,,group stage,1,1,Group stage,0,0,0,0,12,2.1666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0,0,0,2
WC-1930,1930,Mexico,3,0,3,0,4,13,-9,0,0.0,1.3333333333333333,4.333333333333333,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,0,,,,,,0,0,0,1
WC-1950,1950,Mexico,3,0,3,0,2,10,-8,0,0.0,0.6666666666666666,3.3333333333333335,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,4,3.0,1.0,3.75,4.25,0.5,1,3,0,1
WC-1954,1954,Mexico,2,0,2,0,2,8,-6,0,0.0,1.0,4.0,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,4,3.0,1.0,4.5,4.75,0.25,2,6,0,1
WC-1958,1958,Mexico,3,0,2,1,1,8,-7,0,0.0,0.3333333333333333,2.6666666666666665,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,4,2.5,0.75,1.75,2.0,0.25,3,8,0,1
WC-1962,1962,Mexico,3,1,2,0,3,4,-1,0,0.3333333333333333,1.0,1.3333333333333333,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,7,2.0,0.5714285714285714,0.42857142857142855,1.0,0.5714285714285714,4,11,0,1
WC-1966,1966,Mexico,3,0,1,2,1,3,-2,0,0.0,0.3333333333333333,1.0,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,6,1.6666666666666667,0.5,0.16666666666666666,1.8333333333333333,1.6666666666666667,5,14,1,1
WC-1970,1970,Mexico,4,2,1,1,6,4,2,1,0.5,1.5,1.0,T-46,MEX,North America,CONCACAF,1,,quarter-finals,3,3,Quarter-finals,0,0,0,1,21,1.4761904761904763,0.38095238095238093,0.3333333333333333,1.2857142857142858,0.9523809523809523,6,17,1,1
WC-1978,1978,Mexico,3,0,3,0,2,12,-10,0,0.0,0.6666666666666666,4.0,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,11,2.272727272727273,0.7272727272727273,1.8181818181818181,2.8181818181818183,1.0,7,21,3,3
WC-1986,1986,Mexico,5,3,1,1,6,2,4,2,0.6,1.2,0.4,T-46,MEX,North America,CONCACAF,1,,quarter-finals,3,3,Quarter-finals,0,0,0,1,23,1.7826086956521738,0.4782608695652174,0.43478260869565216,1.173913043478261,0.7391304347826086,8,24,3,3
WC-1994,1994,Mexico,4,1,2,1,4,4,0,1,0.25,1.0,1.0,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,27,1.7777777777777777,0.48148148148148145,1.2962962962962963,2.1481481481481484,0.8518518518518519,9,29,6,3
WC-1998,1998,Mexico,4,1,1,2,8,7,1,1,0.25,2.0,1.75,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,26,1.6153846153846154,0.4230769230769231,0.6153846153846154,1.8461538461538463,1.2307692307692308,10,33,7,3
WC-2002,2002,Mexico,4,2,1,1,4,4,0,1,0.5,1.0,1.0,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,26,1.8461538461538463,0.5769230769230769,0.5384615384615384,1.5,0.9615384615384616,11,37,8,3
WC-2006,2006,Mexico,4,1,2,1,5,5,0,1,0.25,1.25,1.25,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,25,1.76,0.56,0.56,1.64,1.08,12,41,10,3
WC-2010,2010,Mexico,4,1,2,1,4,5,-1,1,0.25,1.0,1.25,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,26,2.1923076923076925,0.6538461538461539,1.4230769230769231,2.0384615384615383,0.6153846153846154,13,45,11,3
WC-2014,2014,Mexico,4,2,1,1,5,3,2,1,0.5,1.25,0.75,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,19,1.5789473684210527,0.5263157894736842,0.5789473684210527,1.8421052631578947,1.263157894736842,14,49,12,3
WC-2018,2018,Mexico,4,2,2,0,3,6,-3,1,0.5,0.75,1.5,T-46,MEX,North America,CONCACAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,23,1.7826086956521738,0.5217391304347826,0.34782608695652173,1.391304347826087,1.0434782608695652,15,53,14,3
WC-2022,2022,Mexico,3,1,1,1,2,3,-1,0,0.3333333333333333,0.6666666666666666,1.0,T-46,MEX,North America,CONCACAF,0,,group stage,1,1,Group stage,0,0,0,0,18,1.6666666666666667,0.4444444444444444,0.4444444444444444,1.2222222222222223,0.7777777777777778,16,57,16,3
WC-1970,1970,Morocco,3,0,2,1,2,6,-4,0,0.0,0.6666666666666666,2.0,T-47,MAR,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,8,1.375,0.375,0.375,1.25,0.875,0,0,0,3
WC-1986,1986,Morocco,4,1,1,2,3,2,1,1,0.25,0.75,0.5,T-47,MAR,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,13,1.3076923076923077,0.3076923076923077,0.23076923076923078,0.8461538461538461,0.6153846153846154,1,3,0,1
WC-1994,1994,Morocco,3,0,3,0,2,5,-3,0,0.0,0.6666666666666666,1.6666666666666667,T-47,MAR,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,14,1.8571428571428572,0.5,0.5714285714285714,1.4285714285714286,0.8571428571428571,2,7,1,2
WC-1998,1998,Morocco,3,1,1,1,5,5,0,0,0.3333333333333333,1.6666666666666667,1.6666666666666667,T-47,MAR,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,16,1.875,0.5625,0.8125,1.5625,0.75,3,10,1,2
WC-2018,2018,Morocco,3,0,2,1,2,4,-2,0,0.0,0.6666666666666666,1.3333333333333333,T-47,MAR,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,10,2.6,0.8,1.9,2.3,0.4,4,13,2,2
WC-2022,2022,Morocco,7,4,2,1,6,5,1,4,0.5714285714285714,0.8571428571428571,0.7142857142857143,T-47,MAR,Africa,CAF,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,17,2.176470588235294,0.6470588235294118,1.1764705882352942,1.9411764705882353,0.7647058823529411,5,16,2,2
WC-1934,1934,Netherlands,1,0,1,0,2,3,-1,1,0.0,2.0,3.0,T-48,NLD,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,5,1.8,0.6,1.8,4.4,2.6,0,0,0,4
WC-1938,1938,Netherlands,1,0,1,0,0,3,-3,1,0.0,0.0,3.0,T-48,NLD,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,5,1.4,0.4,1.2,3.0,1.8,1,1,0,2
WC-1974,1974,Netherlands,7,5,1,1,15,3,12,1,0.7142857142857143,2.142857142857143,0.42857142857142855,T-48,NLD,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,8,2.0,0.5,2.0,2.625,0.625,2,2,0,2
WC-1978,1978,Netherlands,7,3,2,2,15,10,5,1,0.42857142857142855,2.142857142857143,1.4285714285714286,T-48,NLD,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,7,2.7142857142857144,0.8571428571428571,1.5714285714285714,1.8571428571428572,0.2857142857142857,3,9,5,5
WC-1990,1990,Netherlands,4,0,1,3,3,4,-1,1,0.0,0.75,1.0,T-48,NLD,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,8,1.375,0.375,0.375,1.5,1.125,4,16,8,5
WC-1994,1994,Netherlands,5,3,2,0,8,6,2,2,0.6,1.6,1.2,T-48,NLD,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,9,2.4444444444444446,0.7777777777777778,2.4444444444444446,3.111111111111111,0.6666666666666666,5,20,8,5
WC-1998,1998,Netherlands,7,3,2,2,13,7,6,4,0.42857142857142855,1.8571428571428572,1.0,T-48,NLD,Europe,UEFA,0,4.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,7,2.4285714285714284,0.7142857142857143,1.8571428571428572,2.5714285714285716,0.7142857142857143,6,25,11,5
WC-2006,2006,Netherlands,4,2,1,1,3,2,1,1,0.5,0.75,0.5,T-48,NLD,Europe,UEFA,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,10,2.1,0.6,0.8,1.5,0.7,7,32,14,5
WC-2010,2010,Netherlands,7,6,1,0,12,6,6,4,0.8571428571428571,1.7142857142857142,0.8571428571428571,T-48,NLD,Europe,UEFA,0,2.0,final,5,5,Final,0,1,1,1,10,2.2,0.6,1.4,2.0,0.6,8,36,16,5
WC-2014,2014,Netherlands,7,6,1,0,15,4,11,4,0.8571428571428571,2.142857142857143,0.5714285714285714,T-48,NLD,Europe,UEFA,0,3.0,third-place match,4,4,Semi-finals/top four,0,0,1,1,11,1.8181818181818181,0.45454545454545453,1.0909090909090908,1.9090909090909092,0.8181818181818182,9,43,22,5
WC-2022,2022,Netherlands,5,3,1,1,10,4,6,2,0.6,2.0,0.8,T-48,NLD,Europe,UEFA,0,,quarter-finals,3,3,Quarter-finals,0,0,0,1,8,2.5,0.75,1.25,2.375,1.125,10,50,28,5
WC-1982,1982,New Zealand,3,0,3,0,2,12,-10,0,0.0,0.6666666666666666,4.0,T-49,NZL,Oceania,OFC,0,,group stage,1,1,Group stage,0,0,0,0,15,1.5333333333333334,0.4,1.2,2.0,0.8,0,0,0,5
WC-2010,2010,New Zealand,3,0,0,3,2,2,0,0,0.0,0.6666666666666666,0.6666666666666666,T-49,NZL,Oceania,OFC,0,,group stage,1,1,Group stage,0,0,0,0,10,1.1,0.3,-0.8,0.7,1.5,1,3,0,1
WC-1994,1994,Nigeria,4,2,2,0,7,4,3,1,0.5,1.75,1.0,T-50,NGA,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,17,1.7647058823529411,0.47058823529411764,1.0588235294117647,1.9411764705882353,0.8823529411764706,0,0,0,1
WC-1998,1998,Nigeria,4,2,2,0,6,9,-3,1,0.5,1.5,2.25,T-50,NGA,Africa,CAF,0,,round of 16,2,2,Round of 16 / second group,0,0,0,1,9,0.8888888888888888,0.2222222222222222,-1.0,0.5555555555555556,1.5555555555555556,1,4,2,2
WC-2002,2002,Nigeria,3,0,2,1,1,3,-2,0,0.0,0.3333333333333333,1.0,T-50,NGA,Africa,CAF,0,,group stage,1,1,Group stage,0,0,0,0,19,2.1578947368421053,0.631578947368421,0.9473684210526315,1.5789473684210527,0.631578947368421,2,8,4,2
