key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,year
503,WC-1994,1994 FIFA Men's World Cup,M-1994-13,Nigeria vs Bulgaria,group stage,Group D,1,0,0,0,1994-06-21,18:30,S-221,Cotton Bowl,Dallas,United States,T-50,Nigeria,NGA,T-10,Bulgaria,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1994
504,WC-1994,1994 FIFA Men's World Cup,M-1994-14,Romania vs Switzerland,group stage,Group A,1,0,0,0,1994-06-22,16:00,S-230,Pontiac Silverdome,Pontiac,United States,T-61,Romania,ROU,T-75,Switzerland,CHE,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,1994
505,WC-1994,1994 FIFA Men's World Cup,M-1994-15,United States vs Colombia,group stage,Group A,1,0,0,0,1994-06-22,16:30,S-228,Rose Bowl,Pasadena,United States,T-83,United States,USA,T-16,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
506,WC-1994,1994 FIFA Men's World Cup,M-1994-16,Italy vs Norway,group stage,Group E,1,0,0,0,1994-06-23,16:00,S-222,Giants Stadium,East Rutherford,United States,T-41,Italy,ITA,T-53,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
507,WC-1994,1994 FIFA Men's World Cup,M-1994-17,South Korea vs Bolivia,group stage,Group C,1,0,0,0,1994-06-23,19:30,S-223,Foxboro Stadium,Foxborough,United States,T-71,South Korea,KOR,T-07,Bolivia,BOL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1994
508,WC-1994,1994 FIFA Men's World Cup,M-1994-18,Mexico vs Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-24,12:30,S-227,Citrus Bowl,Orlando,United States,T-46,Mexico,MEX,T-60,Republic of Ireland,IRL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
509,WC-1994,1994 FIFA Men's World Cup,M-1994-19,Brazil vs Cameroon,group stage,Group B,1,0,0,0,1994-06-24,13:00,S-235,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1994
510,WC-1994,1994 FIFA Men's World Cup,M-1994-20,Sweden vs Russia,group stage,Group B,1,0,0,0,1994-06-24,19:30,S-230,Pontiac Silverdome,Pontiac,United States,T-74,Sweden,SWE,T-62,Russia,RUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1994
511,WC-1994,1994 FIFA Men's World Cup,M-1994-21,Belgium vs Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-227,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-48,Netherlands,NLD,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
512,WC-1994,1994 FIFA Men's World Cup,M-1994-22,Saudi Arabia vs Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-222,Giants Stadium,East Rutherford,United States,T-63,Saudi Arabia,SAU,T-47,Morocco,MAR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
513,WC-1994,1994 FIFA Men's World Cup,M-1994-23,Argentina vs Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-223,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-50,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
514,WC-1994,1994 FIFA Men's World Cup,M-1994-24,Bulgaria vs Greece,group stage,Group D,1,0,0,0,1994-06-26,11:30,S-219,Soldier Field,Chicago,United States,T-10,Bulgaria,BGR,T-33,Greece,GRC,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1994
515,WC-1994,1994 FIFA Men's World Cup,M-1994-25,Switzerland vs Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-235,Stanford Stadium,Stanford,United States,T-75,Switzerland,CHE,T-16,Colombia,COL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1994
516,WC-1994,1994 FIFA Men's World Cup,M-1994-26,United States vs Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-228,Rose Bowl,Pasadena,United States,T-83,United States,USA,T-61,Romania,ROU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
517,WC-1994,1994 FIFA Men's World Cup,M-1994-27,Bolivia vs Spain,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-219,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-73,Spain,ESP,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1994
518,WC-1994,1994 FIFA Men's World Cup,M-1994-28,Germany vs South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-221,Cotton Bowl,Dallas,United States,T-31,Germany,DEU,T-71,South Korea,KOR,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
519,WC-1994,1994 FIFA Men's World Cup,M-1994-29,Italy vs Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-41,Italy,ITA,T-46,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1994
520,WC-1994,1994 FIFA Men's World Cup,M-1994-30,Republic of Ireland vs Norway,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-222,Giants Stadium,East Rutherford,United States,T-60,Republic of Ireland,IRL,T-53,Norway,NOR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1994
521,WC-1994,1994 FIFA Men's World Cup,M-1994-31,Russia vs Cameroon,group stage,Group B,1,0,0,0,1994-06-28,13:00,S-235,Stanford Stadium,Stanford,United States,T-62,Russia,RUS,T-11,Cameroon,CMR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1994
522,WC-1994,1994 FIFA Men's World Cup,M-1994-32,Brazil vs Sweden,group stage,Group B,1,0,0,0,1994-06-28,16:00,S-230,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-74,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1994
523,WC-1994,1994 FIFA Men's World Cup,M-1994-33,Belgium vs Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-63,Saudi Arabia,SAU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
524,WC-1994,1994 FIFA Men's World Cup,M-1994-34,Morocco vs Netherlands,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-227,Citrus Bowl,Orlando,United States,T-47,Morocco,MAR,T-48,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
525,WC-1994,1994 FIFA Men's World Cup,M-1994-35,Argentina vs Bulgaria,group stage,Group D,1,0,0,0,1994-06-30,18:30,S-221,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1994
526,WC-1994,1994 FIFA Men's World Cup,M-1994-36,Greece vs Nigeria,group stage,Group D,1,0,0,0,1994-06-30,19:30,S-223,Foxboro Stadium,Foxborough,United States,T-33,Greece,GRC,T-50,Nigeria,NGA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1994
527,WC-1994,1994 FIFA Men's World Cup,M-1994-37,Germany vs Belgium,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,S-219,Soldier Field,Chicago,United States,T-31,Germany,DEU,T-06,Belgium,BEL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
528,WC-1994,1994 FIFA Men's World Cup,M-1994-38,Spain vs Switzerland,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-73,Spain,ESP,T-75,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1994
529,WC-1994,1994 FIFA Men's World Cup,M-1994-39,Saudi Arabia vs Sweden,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,S-221,Cotton Bowl,Dallas,United States,T-63,Saudi Arabia,SAU,T-74,Sweden,SWE,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1994
530,WC-1994,1994 FIFA Men's World Cup,M-1994-40,Romania vs Argentina,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,S-228,Rose Bowl,Pasadena,United States,T-61,Romania,ROU,T-03,Argentina,ARG,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
531,WC-1994,1994 FIFA Men's World Cup,M-1994-41,Netherlands vs Republic of Ireland,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,S-227,Citrus Bowl,Orlando,United States,T-48,Netherlands,NLD,T-60,Republic of Ireland,IRL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1994
532,WC-1994,1994 FIFA Men's World Cup,M-1994-42,Brazil vs United States,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,S-235,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-83,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
533,WC-1994,1994 FIFA Men's World Cup,M-1994-43,Nigeria vs Italy,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,S-223,Foxboro Stadium,Foxborough,United States,T-50,Nigeria,NGA,T-41,Italy,ITA,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,1994
534,WC-1994,1994 FIFA Men's World Cup,M-1994-44,Mexico vs Bulgaria,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,S-222,Giants Stadium,East Rutherford,United States,T-46,Mexico,MEX,T-10,Bulgaria,BGR,1–1,1,1,0,0,1,1,1–3,1,3,away team win,0,1,0,1994
535,WC-1994,1994 FIFA Men's World Cup,M-1994-45,Italy vs Spain,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,S-223,Foxboro Stadium,Foxborough,United States,T-41,Italy,ITA,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
536,WC-1994,1994 FIFA Men's World Cup,M-1994-46,Netherlands vs Brazil,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,S-221,Cotton Bowl,Dallas,United States,T-48,Netherlands,NLD,T-09,Brazil,BRA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
537,WC-1994,1994 FIFA Men's World Cup,M-1994-47,Bulgaria vs Germany,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,S-222,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-31,Germany,DEU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1994
538,WC-1994,1994 FIFA Men's World Cup,M-1994-48,Romania vs Sweden,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,S-235,Stanford Stadium,Stanford,United States,T-61,Romania,ROU,T-74,Sweden,SWE,2–2,2,2,0,0,1,1,4–5,4,5,away team win,0,1,0,1994
539,WC-1994,1994 FIFA Men's World Cup,M-1994-49,Bulgaria vs Italy,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,S-222,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-41,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
540,WC-1994,1994 FIFA Men's World Cup,M-1994-50,Sweden vs Brazil,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,S-228,Rose Bowl,Pasadena,United States,T-74,Sweden,SWE,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1994
541,WC-1994,1994 FIFA Men's World Cup,M-1994-51,Sweden vs Bulgaria,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,S-228,Rose Bowl,Pasadena,United States,T-74,Sweden,SWE,T-10,Bulgaria,BGR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1994
542,WC-1994,1994 FIFA Men's World Cup,M-1994-52,Brazil vs Italy,final,not applicable,0,1,0,0,1994-07-17,12:30,S-228,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-41,Italy,ITA,0–0,0,0,0,0,1,1,3–2,3,2,home team win,1,0,0,1994
569,WC-1998,1998 FIFA Men's World Cup,M-1998-01,Brazil vs Scotland,group stage,Group A,1,0,0,0,1998-06-10,17:30,S-073,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-64,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
570,WC-1998,1998 FIFA Men's World Cup,M-1998-02,Morocco vs Norway,group stage,Group A,1,0,0,0,1998-06-10,21:00,S-065,Stade de la Mosson,Montpellier,France,T-47,Morocco,MAR,T-53,Norway,NOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
571,WC-1998,1998 FIFA Men's World Cup,M-1998-03,Italy vs Chile,group stage,Group B,1,0,0,0,1998-06-11,17:30,S-056,Stade du Parc Lescure,Bordeaux,France,T-41,Italy,ITA,T-13,Chile,CHL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
572,WC-1998,1998 FIFA Men's World Cup,M-1998-04,Cameroon vs Austria,group stage,Group B,1,0,0,0,1998-06-11,21:00,S-076,Stade de Toulouse,Toulouse,France,T-11,Cameroon,CMR,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
573,WC-1998,1998 FIFA Men's World Cup,M-1998-05,Paraguay vs Bulgaria,group stage,Group D,1,0,0,0,1998-06-12,14:30,S-065,Stade de la Mosson,Montpellier,France,T-55,Paraguay,PRY,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1998
574,WC-1998,1998 FIFA Men's World Cup,M-1998-06,Saudi Arabia vs Denmark,group stage,Group C,1,0,0,0,1998-06-12,17:30,S-060,Stade Félix-Bollaert,Lens,France,T-63,Saudi Arabia,SAU,T-22,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
575,WC-1998,1998 FIFA Men's World Cup,M-1998-07,France vs South Africa,group stage,Group C,1,0,0,0,1998-06-12,21:00,S-064,Stade Vélodrome,Marseille,France,T-30,France,FRA,T-70,South Africa,ZAF,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1998
576,WC-1998,1998 FIFA Men's World Cup,M-1998-08,Spain vs Nigeria,group stage,Group D,1,0,0,0,1998-06-13,14:30,S-066,Stade de la Beaujoire,Nantes,France,T-73,Spain,ESP,T-50,Nigeria,NGA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
577,WC-1998,1998 FIFA Men's World Cup,M-1998-09,South Korea vs Mexico,group stage,Group E,1,0,0,0,1998-06-13,17:30,S-063,Stade de Gerland,Lyon,France,T-71,South Korea,KOR,T-46,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1998
578,WC-1998,1998 FIFA Men's World Cup,M-1998-10,Netherlands vs Belgium,group stage,Group E,1,0,0,0,1998-06-13,21:00,S-073,Stade de France,Saint-Denis,France,T-48,Netherlands,NLD,T-06,Belgium,BEL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1998
579,WC-1998,1998 FIFA Men's World Cup,M-1998-11,Argentina vs Japan,group stage,Group H,1,0,0,0,1998-06-14,14:30,S-076,Stade de Toulouse,Toulouse,France,T-03,Argentina,ARG,T-44,Japan,JPN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
580,WC-1998,1998 FIFA Men's World Cup,M-1998-12,Yugoslavia vs Iran,group stage,Group F,1,0,0,0,1998-06-14,17:30,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,T-87,Yugoslavia,YUG,T-38,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
581,WC-1998,1998 FIFA Men's World Cup,M-1998-13,Jamaica vs Croatia,group stage,Group H,1,0,0,0,1998-06-14,21:00,S-060,Stade Félix-Bollaert,Lens,France,T-43,Jamaica,JAM,T-18,Croatia,HRV,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1998
582,WC-1998,1998 FIFA Men's World Cup,M-1998-14,England vs Tunisia,group stage,Group G,1,0,0,0,1998-06-15,14:30,S-064,Stade Vélodrome,Marseille,France,T-28,England,ENG,T-79,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1998
583,WC-1998,1998 FIFA Men's World Cup,M-1998-15,Romania vs Colombia,group stage,Group G,1,0,0,0,1998-06-15,17:30,S-063,Stade de Gerland,Lyon,France,T-61,Romania,ROU,T-16,Colombia,COL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
584,WC-1998,1998 FIFA Men's World Cup,M-1998-16,Germany vs United States,group stage,Group F,1,0,0,0,1998-06-15,21:00,S-068,Parc des Princes,Paris,France,T-31,Germany,DEU,T-83,United States,USA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1998
585,WC-1998,1998 FIFA Men's World Cup,M-1998-17,Scotland vs Norway,group stage,Group A,1,0,0,0,1998-06-16,17:30,S-056,Stade du Parc Lescure,Bordeaux,France,T-64,Scotland,SCO,T-53,Norway,NOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
586,WC-1998,1998 FIFA Men's World Cup,M-1998-18,Brazil vs Morocco,group stage,Group A,1,0,0,0,1998-06-16,21:00,S-066,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-47,Morocco,MAR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1998
587,WC-1998,1998 FIFA Men's World Cup,M-1998-19,Chile vs Austria,group stage,Group B,1,0,0,0,1998-06-17,17:30,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
588,WC-1998,1998 FIFA Men's World Cup,M-1998-20,Italy vs Cameroon,group stage,Group B,1,0,0,0,1998-06-17,21:00,S-065,Stade de la Mosson,Montpellier,France,T-41,Italy,ITA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1998
589,WC-1998,1998 FIFA Men's World Cup,M-1998-21,South Africa vs Denmark,group stage,Group C,1,0,0,0,1998-06-18,17:30,S-076,Stade de Toulouse,Toulouse,France,T-70,South Africa,ZAF,T-22,Denmark,DNK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
590,WC-1998,1998 FIFA Men's World Cup,M-1998-22,France vs Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-18,21:00,S-073,Stade de France,Saint-Denis,France,T-30,France,FRA,T-63,Saudi Arabia,SAU,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1998
591,WC-1998,1998 FIFA Men's World Cup,M-1998-23,Nigeria vs Bulgaria,group stage,Group D,1,0,0,0,1998-06-19,17:30,S-068,Parc des Princes,Paris,France,T-50,Nigeria,NGA,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
592,WC-1998,1998 FIFA Men's World Cup,M-1998-24,Spain vs Paraguay,group stage,Group D,1,0,0,0,1998-06-19,21:00,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,T-73,Spain,ESP,T-55,Paraguay,PRY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1998
593,WC-1998,1998 FIFA Men's World Cup,M-1998-25,Japan vs Croatia,group stage,Group H,1,0,0,0,1998-06-20,14:30,S-066,Stade de la Beaujoire,Nantes,France,T-44,Japan,JPN,T-18,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
594,WC-1998,1998 FIFA Men's World Cup,M-1998-26,Belgium vs Mexico,group stage,Group E,1,0,0,0,1998-06-20,17:30,S-056,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-46,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
595,WC-1998,1998 FIFA Men's World Cup,M-1998-27,Netherlands vs South Korea,group stage,Group E,1,0,0,0,1998-06-20,21:00,S-064,Stade Vélodrome,Marseille,France,T-48,Netherlands,NLD,T-71,South Korea,KOR,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,1998
596,WC-1998,1998 FIFA Men's World Cup,M-1998-28,Germany vs Yugoslavia,group stage,Group F,1,0,0,0,1998-06-21,14:30,S-060,Stade Félix-Bollaert,Lens,France,T-31,Germany,DEU,T-87,Yugoslavia,YUG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
597,WC-1998,1998 FIFA Men's World Cup,M-1998-29,Argentina vs Jamaica,group stage,Group H,1,0,0,0,1998-06-21,17:30,S-068,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-43,Jamaica,JAM,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,1998
598,WC-1998,1998 FIFA Men's World Cup,M-1998-30,United States vs Iran,group stage,Group F,1,0,0,0,1998-06-21,21:00,S-063,Stade de Gerland,Lyon,France,T-83,United States,USA,T-38,Iran,IRN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
599,WC-1998,1998 FIFA Men's World Cup,M-1998-31,Colombia vs Tunisia,group stage,Group G,1,0,0,0,1998-06-22,17:30,S-065,Stade de la Mosson,Montpellier,France,T-16,Colombia,COL,T-79,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
600,WC-1998,1998 FIFA Men's World Cup,M-1998-32,Romania vs England,group stage,Group G,1,0,0,0,1998-06-22,21:00,S-076,Stade de Toulouse,Toulouse,France,T-61,Romania,ROU,T-28,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
601,WC-1998,1998 FIFA Men's World Cup,M-1998-33,Chile vs Cameroon,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-066,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
602,WC-1998,1998 FIFA Men's World Cup,M-1998-34,Italy vs Austria,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-073,Stade de France,Saint-Denis,France,T-41,Italy,ITA,T-05,Austria,AUT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
603,WC-1998,1998 FIFA Men's World Cup,M-1998-35,Brazil vs Norway,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-064,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-53,Norway,NOR,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
604,WC-1998,1998 FIFA Men's World Cup,M-1998-36,Scotland vs Morocco,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,T-64,Scotland,SCO,T-47,Morocco,MAR,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,1998
605,WC-1998,1998 FIFA Men's World Cup,M-1998-37,France vs Denmark,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-063,Stade de Gerland,Lyon,France,T-30,France,FRA,T-22,Denmark,DNK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
606,WC-1998,1998 FIFA Men's World Cup,M-1998-38,South Africa vs Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-70,South Africa,ZAF,T-63,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
607,WC-1998,1998 FIFA Men's World Cup,M-1998-39,Nigeria vs Paraguay,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-076,Stade de Toulouse,Toulouse,France,T-50,Nigeria,NGA,T-55,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,1998
608,WC-1998,1998 FIFA Men's World Cup,M-1998-40,Spain vs Bulgaria,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-060,Stade Félix-Bollaert,Lens,France,T-73,Spain,ESP,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1998
609,WC-1998,1998 FIFA Men's World Cup,M-1998-41,Belgium vs South Korea,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-068,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-71,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
610,WC-1998,1998 FIFA Men's World Cup,M-1998-42,Netherlands vs Mexico,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-074,Stade Geoffroy-Guichard,Saint-Étienne,France,T-48,Netherlands,NLD,T-46,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,1998
611,WC-1998,1998 FIFA Men's World Cup,M-1998-43,Germany vs Iran,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-065,Stade de la Mosson,Montpellier,France,T-31,Germany,DEU,T-38,Iran,IRN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1998
612,WC-1998,1998 FIFA Men's World Cup,M-1998-44,United States vs Yugoslavia,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-066,Stade de la Beaujoire,Nantes,France,T-83,United States,USA,T-87,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
613,WC-1998,1998 FIFA Men's World Cup,M-1998-45,Argentina vs Croatia,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-18,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
614,WC-1998,1998 FIFA Men's World Cup,M-1998-46,Japan vs Jamaica,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-063,Stade de Gerland,Lyon,France,T-44,Japan,JPN,T-43,Jamaica,JAM,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1998
615,WC-1998,1998 FIFA Men's World Cup,M-1998-47,Colombia vs England,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-060,Stade Félix-Bollaert,Lens,France,T-16,Colombia,COL,T-28,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,1998
616,WC-1998,1998 FIFA Men's World Cup,M-1998-48,Romania vs Tunisia,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-073,Stade de France,Saint-Denis,France,T-61,Romania,ROU,T-79,Tunisia,TUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1998
617,WC-1998,1998 FIFA Men's World Cup,M-1998-49,Italy vs Norway,round of 16,not applicable,0,1,0,0,1998-06-27,16:30,S-064,Stade Vélodrome,Marseille,France,T-41,Italy,ITA,T-53,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1998
